"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_20
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 0, 2, 3)",1.0150174575808515
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 0, 2, 3)",1.0253519029916365
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 0, 3, 0)",1.036125096479979
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 0, 3, 0)",1.024444245276947
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 0, 3, 0)",1.0089494615862826
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 0, 3, 0)",1.0221113193320226
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 0, 3, 1)",1.0229212255110394
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 0, 3, 1)",1.031289393802948
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 0, 3, 1)",1.012008530451452
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 0, 3, 1)",1.0032167306046829
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 0, 3, 2)",1.0393794505602638
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 0, 3, 2)",1.0457073014768
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 0, 3, 2)",1.0168432298020844
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 0, 3, 2)",1.0227528917055333
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 0, 3, 3)",1.0255584846195775
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 0, 3, 3)",1.04900272016243
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 0, 3, 3)",1.012957349335466
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 0, 3, 3)",1.0202198423658042
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 0, 0)",1.042103071907719
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 0, 0)",1.01753466088004
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 0, 0)",1.0165309245151757
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 0, 0)",1.036967523686782
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 0, 1)",1.037333236811233
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 0, 1)",1.0306693639116864
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 0, 1)",1.0249007377551822
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 0, 1)",1.0150872041009478
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 0, 2)",1.0342859399086528
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 0, 2)",1.020359190562233
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 0, 2)",1.0359431146923306
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 0, 2)",1.04122904183934
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 0, 3)",1.0312575974292597
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 0, 3)",1.0354568617045852
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 0, 3)",1.003242594609809
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 0, 3)",1.0238198380341863
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 1, 0)",1.0291837846632337
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 1, 0)",1.0479618932209085
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 1, 0)",1.0229424315462767
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 1, 0)",1.0260988404511324
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 1, 1)",1.022551614809474
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 1, 1)",1.0334666014238472
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 1, 1)",1.025051210988713
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 1, 1)",1.0157877590936448
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 1, 2)",1.0383222447478015
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 1, 2)",1.033888670295218
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 1, 2)",1.0239763620349964
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 1, 2)",1.0256125369321836
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 1, 3)",1.0175687396576614
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 1, 3)",1.023714885297382
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 1, 3)",1.0375121871811888
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 1, 3)",1.0046860867906824
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 2, 0)",1.0404570333582952
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 2, 0)",1.0296859632254622
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 2, 0)",1.020951267607532
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 2, 0)",1.0328506996849196
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 2, 1)",1.0383295616051167
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 2, 1)",1.0256520779646772
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 2, 1)",1.0236728671044224
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 2, 1)",1.021435488013387
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 2, 2)",1.030397048120295
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 2, 2)",1.0187301724339783
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 2, 2)",1.0302424900201996
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 2, 2)",1.0373501374585354
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 2, 3)",1.0429591946571
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 2, 3)",1.0295245624635112
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 2, 3)",1.017893622735244
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 2, 3)",1.0304932905281206
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 3, 0)",1.041212408284159
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 3, 0)",1.03525353244299
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 3, 0)",1.0231547423477447
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 3, 0)",1.0245428837015098
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 3, 1)",1.026128286704688
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 3, 1)",1.0352194647549964
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 3, 1)",1.026543090714407
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 3, 1)",1.018483645825551
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 3, 2)",1.0328616062015128
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 3, 2)",1.0553611517160937
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 3, 2)",1.0225468429888065
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 3, 2)",1.0128220765886502
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 1, 3, 3)",1.0277789453299164
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 1, 3, 3)",1.025092307385439
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 1, 3, 3)",1.028941910854596
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 1, 3, 3)",1.0069387048653808
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 0, 0)",1.035547336580299
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 0, 0)",1.0144316832410416
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 0, 0)",1.0279125187975011
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 0, 0)",1.0156538613461596
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 0, 1)",1.0330921217200986
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 0, 1)",1.035391276088314
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 0, 1)",1.0210816473603492
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 0, 1)",1.026389218688912
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 0, 2)",1.0187762523431116
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 0, 2)",1.00200676519995
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 0, 2)",1.020832759185453
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 0, 2)",1.0120442060800392
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 0, 3)",1.0405214150095845
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 0, 3)",1.0388189996230772
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 0, 3)",1.0177412115692417
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 0, 3)",1.0246011975656182
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 1, 0)",1.0307762985119904
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 1, 0)",1.038516931291251
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 1, 0)",1.0062072006552305
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 1, 0)",1.0164515696643666
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 1, 1)",1.0293430000056032
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 1, 1)",1.0268384483768296
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 1, 1)",1.0248569230530022
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 1, 1)",1.0166573436862776
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 1, 2)",1.024890691565709
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 1, 2)",1.0357125495149535
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 1, 2)",1.0029072049579588
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 1, 2)",1.0213840363358273
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 1, 3)",1.0440657764707195
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 1, 3)",1.0271992737303324
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 1, 3)",1.0200702105910189
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 1, 3)",1.008475257052173
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 2, 0)",1.015700529240498
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 2, 0)",1.028149107324227
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 2, 0)",1.0315607729984149
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 2, 0)",1.0201850826098802
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 2, 1)",1.0319126156523477
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 2, 1)",1.0249781600234862
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 2, 1)",1.0212237818170302
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 2, 1)",1.024354383745237
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 2, 2)",1.0144023774592958
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 2, 2)",1.0033862172285797
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 2, 2)",1.0113305683321467
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 2, 2)",1.0161624384146213
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 2, 3)",1.0273225285016074
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 2, 3)",1.0370215833909646
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 2, 3)",1.0174635668961296
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 2, 3)",1.0307636984860815
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 3, 0)",1.0311787170573763
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 3, 0)",1.0407202745564914
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 3, 0)",1.016595867268142
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 3, 0)",1.0247281734196412
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 3, 1)",1.031093262136329
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 3, 1)",1.028576746372328
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 3, 1)",1.0294329814987118
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 3, 1)",1.0207959810157978
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 3, 2)",1.02191934865878
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 3, 2)",1.0341422233443334
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 3, 2)",1.0004744197601478
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 3, 2)",1.01888709055134
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 2, 3, 3)",1.0221359338984457
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 2, 3, 3)",1.0329643786706837
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 2, 3, 3)",1.023097816529611
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 2, 3, 3)",1.0152426785180206
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 0, 0)",1.0248523667299991
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 0, 0)",1.0223614564492822
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 0, 0)",1.033925371024276
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 0, 0)",1.0374156428281127
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 0, 1)",1.0318499476178906
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 0, 1)",1.0292320088384537
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 0, 1)",1.004232119168755
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 0, 1)",1.023235291950557
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 0, 2)",1.0318310654932197
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 0, 2)",1.026362630258164
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 0, 2)",1.0127408115664396
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 0, 2)",1.0355559036318005
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 0, 3)",1.0356244016633571
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 0, 3)",1.025534458383465
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 0, 3)",1.0219493129480313
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 0, 3)",1.014728010379752
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 1, 0)",1.0288000020479224
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 1, 0)",1.03469160826809
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 1, 0)",1.017688671881856
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 1, 0)",1.0240186556014863
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 1, 1)",1.007604107439129
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 1, 1)",1.0246137789063774
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 1, 1)",1.046894479296355
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 1, 1)",1.01479674500225
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 1, 2)",1.025090837864543
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 1, 2)",1.0436117150745092
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 1, 2)",1.0191722197823774
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 1, 2)",1.021060322530757
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 1, 3)",1.0223056181903247
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 1, 3)",1.0254582447133451
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 1, 3)",1.0302412784839357
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 1, 3)",0.9950243494144856
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 2, 0)",1.0228477269571246
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 2, 0)",1.0259392583100784
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 2, 0)",1.0214431859387627
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 2, 0)",1.0394883064185545
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 2, 1)",1.0271653020644231
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 2, 1)",1.038862532685978
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 2, 1)",1.013269725854077
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 2, 1)",1.0281925920286017
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 2, 2)",1.0342657023616004
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 2, 2)",1.0267450017963642
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 2, 2)",1.031769753431019
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 2, 2)",1.0261644448979583
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 2, 3)",1.0335245652150342
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 2, 3)",1.024257969150114
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 2, 3)",1.019251381630393
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 2, 3)",1.017635494534784
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 3, 0)",1.0121665540068632
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 3, 0)",1.042789462059463
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 3, 0)",1.0223979463980923
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 3, 0)",1.0327840489131006
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 3, 1)",1.0356295396551425
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 3, 1)",1.0239033709114158
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 3, 1)",1.027414541849919
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 3, 1)",1.0219447701165232
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 3, 2)",1.0196192411892824
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 3, 2)",1.0353265477583184
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 3, 2)",1.0226600654297897
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 3, 2)",1.0171931201685709
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(1, 3, 3, 3, 3)",1.0383148304969374
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(1, 3, 3, 3, 3)",1.0298061897931772
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(1, 3, 3, 3, 3)",1.0343107818887354
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(1, 3, 3, 3, 3)",1.011719795294504
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(2, 0, 0, 0, 0)",1.0021190126298924
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(2, 0, 0, 0, 0)",1.0022052437814033
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(2, 0, 0, 0, 0)",1.0021151653420368
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(2, 0, 0, 0, 0)",1.0021464011445953
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(2, 0, 0, 0, 1)",0.2068176025149917
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(2, 0, 0, 0, 1)",0.2850110226890164
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(2, 0, 0, 0, 1)",0.3753225635812909
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(2, 0, 0, 0, 1)",0.3652225859517866
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(2, 0, 0, 0, 2)",1.0021190126298924
"(16, 32)",4,4,5,complement,complement,replacement,random,42,"(2, 0, 0, 0, 2)",1.0022052437814033
"(16, 32)",4,4,5,sign_value,sign_value,replacement,random,42,"(2, 0, 0, 0, 2)",1.0021151653420368
"(16, 32)",4,4,5,gray,gray,replacement,random,42,"(2, 0, 0, 0, 2)",1.0021464011445953
"(16, 32)",4,4,5,scale_offset,scale_offset,replacement,random,42,"(2, 0, 0, 0, 3)",0.2060135450638531
