"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_30
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 0)",1.0414367656921673
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 1)",1.0302626213529311
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 2)",1.021253991259496
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 0)",1.0163047801632308
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 1)",1.0129224333413689
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 2)",1.0363413344215244
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 0)",1.0274716413361529
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 1)",1.0314836874494222
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 2)",1.0271545946480216
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 0)",1.0280474713094188
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 1)",1.0272894538707964
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 2)",1.025791316953979
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(0,)",1.0008625286862254
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(1,)",1.0008682668775652
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(2,)",1.0008805381457413
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 1)",1.0129669899604434
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 2)",1.0207535465844468
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 1)",1.0395568848181642
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 2)",1.025535804249421
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 1)",1.0338543972746432
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 2)",1.036486259378796
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 0)",1.0020885431506286
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 1)",1.020456489634407
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 2)",1.0334059282811592
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 0)",1.029047253794098
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 1)",1.0333762188092226
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 2)",1.0146887256035948
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 0)",1.0279277202361514
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 1)",1.0282426582958444
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 2)",1.0118345648588776
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 0)",1.006647811412381
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 1)",1.0444207311247098
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 2)",1.0200782618179338
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 0)",1.02606239239581
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 1)",1.0232430839334237
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 2)",1.0193279622966485
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 0)",1.0194844393020004
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 1)",1.0310024381927814
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 2)",1.037351743148656
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 0, 1)",1.0001262260074104
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 0, 2)",1.005724961998849
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 1, 1)",1.025695697948645
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 1, 2)",1.0216076893059227
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 2, 1)",1.0258932615327232
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 2, 2)",1.013579098416758
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 0, 1)",1.01461217325956
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 0, 2)",1.0237897885220042
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 1, 1)",1.026668592714499
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 1, 2)",1.01959501850265
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 2, 1)",1.0146069443744452
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 2, 2)",1.0137082044407535
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 0, 1)",1.014178979696864
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 0, 2)",1.0088073380450926
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 1, 1)",1.021781333366099
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 1, 2)",1.01118214515888
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 2, 1)",1.0209268808721148
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 2, 2)",1.0353714755646692
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 0, 1)",1.0305334277532625
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 0, 2)",1.037692711368289
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 1, 1)",1.0284190156876818
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 1, 2)",1.0310686074968272
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 2, 1)",1.0120012076870106
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 2, 2)",1.0116400119407225
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 0, 1)",1.0258866479160331
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 0, 2)",1.028167507941799
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 1, 1)",1.0364351718769516
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 1, 2)",1.024408599941912
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 2, 1)",1.0207363911397511
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 2, 2)",1.016927500868332
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 0, 1)",1.0278193555781252
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 0, 2)",1.0124566250065288
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 1, 1)",1.0138820509697195
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 1, 2)",1.0082540179921258
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 2, 1)",1.018822599256525
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 2, 2)",1.0219580548179417
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 0, 1)",1.0260941962574166
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 0, 2)",1.011998990010076
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 1, 1)",1.01499283687656
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 1, 2)",1.0222427933644604
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 2, 1)",1.0255334561666023
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 2, 2)",1.022931155207487
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 0, 1)",1.0105639275459803
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 0, 2)",1.0233106052202965
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 1, 1)",1.024650740968381
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 1, 2)",1.0155946712510573
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 2, 1)",1.0130002777629408
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 2, 2)",1.014389301771797
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 0, 1)",1.0192068472082108
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 0, 2)",1.0168306085853256
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 1, 1)",1.0125254553545249
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 1, 2)",1.0350316498318544
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 2, 1)",1.0344650526357313
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 2, 2)",1.018847496298914
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 0)",0.9992287395651692
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 1)",1.028655141706157
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 2)",1.021988090038919
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 0)",1.0375701011427898
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 1)",1.0221553630452247
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 2)",1.0197844380304806
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 0)",1.0196385981538885
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 1)",1.0314839290368736
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 2)",1.0232608802949454
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 0)",1.0066246753764092
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 1)",1.0345692960261896
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 2)",1.0148468116289715
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 0)",1.035207935182411
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 1)",1.0194290517603704
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 2)",1.025682001927909
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 0)",0.998799369562968
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 1)",1.030237249708477
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 2)",1.047312159773974
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 0)",1.0061445392181727
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 1)",1.0232597569677566
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 2)",1.0336669160010323
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 0)",1.0351588837966013
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 1)",1.0035537434146011
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 2)",1.0317583909365864
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 0)",1.0310047203983104
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 1)",1.0220518984081053
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 2)",1.0169611397183471
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 0)",1.0280779762046175
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 1)",1.0135638756430865
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 2)",1.0224009520363018
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 0)",1.0199307979364256
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 1)",1.020152196335952
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 2)",1.0258735536782384
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 0)",1.0331485321640408
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 1)",1.0198958779884515
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 2)",1.019629168805552
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 0)",1.0260021779434452
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 1)",1.0328610793288442
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 2)",1.016741963849186
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 0)",1.0216273970928131
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 1)",1.029604833605149
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 2)",1.0415238875809494
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 0)",1.0314549479894877
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 1)",1.0165887934289424
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 2)",1.029394434222571
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 0)",1.0273026399586622
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 1)",1.0174419613656762
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 2)",1.0199590242625165
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 0)",1.0223662893806569
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 1)",1.010722775131007
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 2)",1.0127076810559157
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 0)",1.0354940788864928
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 1)",1.02375526539424
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 2)",1.0098667913097903
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 0)",1.0364771144544782
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 1)",1.0206167928834364
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 2)",1.0095127111486155
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 0)",1.0125216713014489
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 1)",1.0069628646778106
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 2)",1.028365496859602
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 0)",1.0438840410907266
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 1)",1.0301830265081509
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 2)",1.0129196020017444
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 0)",1.0258560352746522
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 1)",1.0250878682695923
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 2)",1.0211537988698638
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 0)",1.0264402167236255
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 1)",1.0266219844558837
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 2)",1.0203149863515626
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 0)",1.005821816598249
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 1)",1.0188659069271877
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 2)",1.0143536305314846
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 0)",1.0264887057672418
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 1)",1.0263234713192702
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 2)",1.0304431781178145
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 0)",1.0237967135935235
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 1)",1.0084019832879036
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 2)",1.0149922121559685
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 0)",1.038029151872481
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 1)",1.01750011526301
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 2)",1.0295262924953168
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 0)",1.0050245973426202
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 1)",1.0249993167763356
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 2)",1.0269631915470885
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 0)",1.0275404075801842
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 1)",1.0242671904013965
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 2)",1.0250547669340455
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 0)",1.0347974052313669
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 1)",1.026126121450835
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 2)",1.0235016415680878
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 0)",1.0129689764538712
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 1)",1.0284915639459715
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 2)",1.0184400868006218
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 0)",1.0241054272018957
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 1)",1.008982601918426
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 2)",1.0262782313568666
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 0)",1.0305170424204644
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 1)",1.030713630316595
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 2)",1.0225616417782686
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 0)",1.0259234299905702
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 1)",1.0154962674839083
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 2)",1.031613914493225
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 0)",1.0122849845776662
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 1)",1.0426657687400958
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 2)",1.0343968652805653
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 0)",1.0430581059926445
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 1)",1.0188051169422234
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 2)",1.0248771915503294
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 0)",1.0457951292046097
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 1)",1.011295107765625
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 2)",1.0260339608595537
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 0)",1.0363331877945872
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 1)",1.009618351434601
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 2)",1.034278665220533
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 0)",1.0311909335651277
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 1)",1.035255011613805
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 2)",1.0094123746029828
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 0)",1.0407559993861744
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 1)",1.0360904737580132
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 2)",1.0161927291034845
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 0)",1.0427880588356957
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 1)",1.0273611917382062
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 2)",1.0109245116393466
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 0)",1.0317552595315171
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 1)",1.0178479073547988
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 2)",1.0145142412802874
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 2, 0, 0)",1.0401876696714647
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 2, 0, 1)",1.0142713224057398
