"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_narma_10
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 0)",1.0617569476189053
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 1)",1.0593035798480004
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 1, 2, 2)",1.0380948752605668
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 0)",1.057676947757681
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 1)",1.055205305169636
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 0, 2)",1.063903600205214
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 0)",1.077089319651137
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 1)",1.0514307611635585
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 1, 2)",1.0579662532692005
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 0)",1.0537178028184675
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 1)",1.0484571005522534
"(16, 32)",4,3,5,scale_offset,scale_offset,subtractive,random,42,"(2, 2, 2, 2, 2)",1.0469732776113303
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(0,)",1.0258887944025847
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(1,)",1.0259123428685302
"(16, 32)",4,3,1,scale_offset,scale_offset,additive,random,42,"(2,)",1.0259336538265922
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 1)",1.0305755197944453
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 0, 2)",1.0363526333952715
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 1)",1.0586037037074976
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 1, 2)",1.046337685612009
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 1)",1.0491630210661325
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(0, 2, 2)",1.0570607333905622
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 0)",1.024292801456406
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 1)",1.0536565520622867
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 0, 2)",1.0480922273438025
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 0)",1.0438904334060373
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 1)",1.0565523300122457
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 1, 2)",1.0399940749773369
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 0)",1.040567733498186
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 1)",1.050057972207778
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(1, 2, 2)",1.0712797326589525
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 0)",1.033362835803633
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 1)",1.064402799303004
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 0, 2)",1.06464823714557
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 0)",1.0418758083080637
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 1)",1.0664453060516268
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 1, 2)",1.0462073169521775
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 0)",1.0524498772544295
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 1)",1.0446003805392057
"(16, 32)",4,3,3,scale_offset,scale_offset,additive,random,42,"(2, 2, 2)",1.049563827813519
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 0, 1)",1.040604202240411
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 0, 2)",1.0540813015894892
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 1, 1)",1.065764413798452
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 1, 2)",1.0716081003098357
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 2, 1)",1.0451599591869711
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 0, 2, 2)",1.0511595531016784
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 0, 1)",1.0376172894586615
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 0, 2)",1.0676022091232142
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 1, 1)",1.0554779276788964
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 1, 2)",1.0491556293873434
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 2, 1)",1.0382004102317797
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 1, 2, 2)",1.061523949319569
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 0, 1)",1.0705918031141253
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 0, 2)",1.034331015840429
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 1, 1)",1.0528812703237085
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 1, 2)",1.049144092345298
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 2, 1)",1.0523393489712618
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 0, 2, 2, 2)",1.0540947969280938
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 0, 1)",1.0444970736597503
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 0, 2)",1.048891181847388
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 1, 1)",1.0660598120086109
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 1, 2)",1.0594705329666505
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 2, 1)",1.0510090439738031
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 0, 2, 2)",1.0353443550649402
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 0, 1)",1.058853170679941
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 0, 2)",1.039509275468561
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 1, 1)",1.0690059870975823
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 1, 2)",1.0483990167487411
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 2, 1)",1.0480309207772125
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 1, 2, 2)",1.031966201518079
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 0, 1)",1.0454411761743887
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 0, 2)",1.0486200571258264
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 1, 1)",1.0596952306939829
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 1, 2)",1.0370608939167438
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 2, 1)",1.0386370195063914
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 1, 2, 2, 2)",1.0477100829014607
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 0, 1)",1.0424511315025549
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 0, 2)",1.0399106393887136
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 1, 1)",1.0518943604908564
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 1, 2)",1.0547450310273
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 2, 1)",1.06417773723159
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 0, 2, 2)",1.0726573883643062
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 0, 1)",1.0422797606198784
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 0, 2)",1.0553261826796363
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 1, 1)",1.0531447417133548
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 1, 2)",1.055842500689263
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 2, 1)",1.0460085979974572
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 1, 2, 2)",1.054464042710095
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 0, 1)",1.042115461823066
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 0, 2)",1.051694792151987
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 1, 1)",1.0372566732549255
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 1, 2)",1.039738313227128
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 2, 1)",1.0422957176842935
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(0, 2, 2, 2, 2)",1.063218894715314
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 0)",1.0323756895320435
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 1)",1.04259222728191
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 0, 2)",1.0651218486909242
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 0)",1.0511477157836115
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 1)",1.062896925377273
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 1, 2)",1.049707223555896
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 0)",1.0444184925705395
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 1)",1.0424589460333922
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 0, 2, 2)",1.058362000825975
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 0)",1.0556501222517298
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 1)",1.0522324273589183
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 0, 2)",1.042696108199607
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 0)",1.0510405204251705
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 1)",1.0765938293332071
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 1, 2)",1.0458221251638178
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 0)",1.0452496844199228
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 1)",1.0682696150931712
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 1, 2, 2)",1.0486709658554485
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 0)",1.0446070542464478
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 1)",1.0523127529209324
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 0, 2)",1.0520135737320593
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 0)",1.0500474237671027
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 1)",1.0441901421556457
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 1, 2)",1.0477798657442017
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 0)",1.0503209417390331
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 1)",1.0666302853337892
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 0, 2, 2, 2)",1.0452436642419205
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 0)",1.0532870007036803
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 1)",1.0394242962453957
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 0, 2)",1.0625444782599625
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 0)",1.049802559126666
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 1)",1.058220204977511
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 1, 2)",1.056094111619717
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 0)",1.0332239078165613
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 1)",1.06460053730845
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 0, 2, 2)",1.040397838351783
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 0)",1.0662145458447387
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 1)",1.0491541567339675
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 0, 2)",1.0626823190422352
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 0)",1.0476517852186449
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 1)",1.0391225165586706
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 1, 2)",1.0650448001654815
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 0)",1.0452034844864322
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 1)",1.062642887431512
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 1, 2, 2)",1.0473825851298286
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 0)",1.0434184370004205
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 1)",1.0533652608641957
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 0, 2)",1.0518418953989497
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 0)",1.0510955004681706
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 1)",1.0534879178436305
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 1, 2)",1.062889604212048
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 0)",1.0455554193261227
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 1)",1.064011965619222
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 1, 2, 2, 2)",1.0512389671000626
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 0)",1.0544354055546084
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 1)",1.0620444237363431
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 0, 2)",1.0598058942721955
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 0)",1.0652752428166945
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 1)",1.0522395854496742
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 1, 2)",1.0702381132397856
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 0)",1.0399782768705417
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 1)",1.0384601762565764
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 0, 2, 2)",1.056070640557909
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 0)",1.0506618091544249
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 1)",1.041452328383409
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 0, 2)",1.0334297159117474
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 0)",1.067812244878904
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 1)",1.0575971745336148
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 1, 2)",1.0432358454149422
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 0)",1.0454467072224611
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 1)",1.0552181796681677
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 1, 2, 2)",1.044723982871925
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 0)",1.0384811916256185
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 1)",1.054541251290635
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 0, 2)",1.0504698127831338
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 0)",1.0471765305932954
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 1)",1.043130533439648
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 1, 2)",1.0884490806804816
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 0)",1.0436863162375072
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 1)",1.044179592035676
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(1, 2, 2, 2, 2)",1.0442975054531571
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 0)",1.0462348326848627
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 1)",1.0655165210054631
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 0, 2)",1.043183708616429
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 0)",1.0321009909703331
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 1)",1.0611780500477612
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 1, 2)",1.0410921198526923
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 0)",1.034104791188887
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 1)",1.0543355118183662
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 0, 2, 2)",1.0644579782367347
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 0)",1.0364975865527464
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 1)",1.0404101970717985
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 0, 2)",1.0588308341769233
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 0)",1.0531911834534475
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 1)",1.0548191505425508
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 1, 2)",1.0694094432056702
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 0)",1.052483861336838
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 1)",1.0509496658143291
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 1, 2, 2)",1.045990604063525
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 0)",1.0464311556724533
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 1)",1.044243238133182
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 0, 2)",1.040588246908127
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 0)",1.0509776526816912
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 1)",1.0375924603987154
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 1, 2)",1.0553667778110574
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 0)",1.0395731057423443
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 1)",1.0409945731296126
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 0, 2, 2, 2)",1.0683490338508244
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 0)",1.0643146746601686
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 1)",1.0495908029759584
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 0, 2)",1.0593131448557909
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 0)",1.0342599660099103
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 1)",1.0626755751346073
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 1, 2)",1.0488007469640197
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 0)",1.0472789494022576
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 1)",1.0616073165344468
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 0, 2, 2)",1.055748442909158
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 0)",1.0380187861918666
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 1)",1.0582859187964129
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 0, 2)",1.045392650418642
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 0)",1.0476841114991986
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 1)",1.0538540923585973
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 1, 2)",1.0554679968744003
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 0)",1.0409832908604757
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 1)",1.069992836330852
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 1, 2, 2)",1.056642223599476
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 2, 0, 0)",1.049039566539177
"(16, 32)",4,3,5,scale_offset,scale_offset,additive,random,42,"(2, 1, 2, 0, 1)",1.027805893903681
