"(N_r,N_c)",I,m,hat n,transformation,quantization,encoding,mapping,seed,w,nmse_ppst_10
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 5, 10)",0.1389037991081778
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 5, 11)",1.0339227620513092
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 5, 12)",0.137162313502924
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 5, 13)",1.032883152909005
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 5, 14)",0.1389037974044894
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 5, 15)",1.0322479168347445
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 1)",0.0327914047853696
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 2)",1.008549819356548
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 3)",0.0364925616268818
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 4)",1.009146881321297
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 5)",0.0359424487474401
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 6)",1.0091469218428666
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 7)",0.03535803845083
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 8)",1.009146923356396
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 9)",0.0339090734935993
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 10)",1.0081000541890357
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 11)",0.0397552297765003
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 12)",1.0089159905562417
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 13)",0.0392485175208461
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 14)",1.0067290077803202
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 6, 15)",0.0306772334775718
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 1)",1.0295530598187022
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 2)",0.1387727545106701
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 3)",1.027661694451391
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 4)",0.1369909327269338
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 5)",1.0209758224318064
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 6)",0.138770633495037
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 7)",1.0296616418877569
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 8)",0.1376058439079357
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 9)",1.033044720798468
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 10)",0.1387710372292294
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 11)",1.0326820315807976
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 12)",0.1369909327269338
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 13)",1.0370160775570605
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 14)",0.1388143690079601
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 7, 15)",1.034845220506559
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 1)",0.0250959772456796
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 2)",1.007922302349212
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 3)",0.0210896338162662
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 4)",1.0078706970044928
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 5)",0.0213907990890597
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 6)",1.0091469233166095
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 7)",0.0218181125505586
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 8)",1.0149394338160294
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 9)",0.0232746014019877
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 10)",1.0073775571354824
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 11)",0.0210896311353748
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 12)",1.015181467674716
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 13)",0.0213907971313946
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 14)",1.0054505468727566
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 8, 15)",0.0214554037428201
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 1)",1.0304152002133389
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 2)",0.1387855796024643
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 3)",1.0345984505466013
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 4)",0.137045399136578
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 5)",1.0180977073522977
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 6)",0.1387855766515232
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 7)",1.0216150187275372
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 8)",0.1376350166563865
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 9)",1.029070017112143
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 10)",0.1387824626991308
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 11)",1.0267779359655795
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 12)",0.137045399136578
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 13)",1.028314805662521
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 14)",0.1387824623018613
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 9, 15)",1.0353828859375545
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 1)",0.027802794236654
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 2)",1.0074287454239437
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 3)",0.0348401856043548
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 4)",1.007377507031728
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 5)",0.0398764149518087
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 6)",1.0081000542661396
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 7)",0.0337947844660855
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 8)",1.007377557247295
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 9)",0.0372273594003418
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 10)",1.0073775314189863
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 11)",0.0318189261983656
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 12)",1.0076398781411309
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 13)",0.0352895002049119
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 14)",1.0056294425356342
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 10, 15)",0.0312362180372294
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 1)",1.0312334669960008
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 2)",0.1390227192590648
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 3)",1.023440434666247
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 4)",0.1372250480854286
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 5)",1.0363502734742116
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 6)",0.1390211191753813
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 7)",1.0231323673409132
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 8)",0.1376411943715676
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 9)",1.0393156944556723
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 10)",0.1390204057332148
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 11)",1.021357552311854
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 12)",0.1372250480854286
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 13)",1.033939328661824
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 14)",0.1390632254041143
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 11, 15)",1.0277819973874094
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 1)",0.0195625994573904
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,41,"(0, 12, 1)",0.0218277126526334
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,43,"(0, 12, 1)",0.0121590937124859
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 2)",1.008179465209554
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 3)",0.018216476482242
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 4)",1.005096760145278
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 5)",0.0187453339673587
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 6)",1.0089159905562417
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 7)",0.0215037663892748
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 8)",1.015181467674716
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 9)",0.0206818122711603
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 10)",1.0076398781411309
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 11)",0.0161058339780272
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 12)",1.0111190118953517
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 13)",0.0138630257428648
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 14)",1.0048205960795713
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 12, 15)",0.0189410005388996
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,41,"(0, 12, 15)",0.0224930378032
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,43,"(0, 12, 15)",0.0124870926659961
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 1)",1.0291281120295708
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 2)",0.1389056127715042
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 3)",1.0447680804682975
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 4)",0.137162313502924
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 5)",1.0444917595392391
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 6)",0.1389056136009221
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 7)",1.0378608612778608
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 8)",0.1375648781463094
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 9)",1.0377638817637078
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 10)",0.1389037991081778
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 11)",1.0311144645174306
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 12)",0.137162313502924
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 13)",1.0259575697540886
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 14)",0.1389037974044894
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 13, 15)",1.043627279949746
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 1)",0.0295668301940331
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 2)",1.0063076855702362
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 3)",0.0355752901372102
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 4)",1.0054505112976122
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 5)",0.0340133677856589
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 6)",1.0067290077803202
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 7)",0.0326152546671757
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 8)",1.0054505482825158
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 9)",0.0347374360427111
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 10)",1.0056294426835106
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 11)",0.040767466220514
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 12)",1.0048205981087444
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 13)",0.0359405839372959
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 14)",1.0054505292171994
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 14, 15)",0.0327510008738962
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 1)",1.0481778136767508
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 2)",0.1387526936741594
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 3)",1.0291191594909064
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 4)",0.136853358036546
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 5)",1.024773364803115
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 6)",0.1387575791610982
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 7)",1.0338954752700729
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 8)",0.1376508313611133
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 9)",1.0336010960424076
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 10)",0.1387397163363899
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 11)",1.0346783236155055
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 12)",0.136853358036546
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 13)",1.0256314321606237
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 14)",0.1387823246380519
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(0, 15, 15)",1.0395300651526005
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 0)",0.0281093801304209
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 1)",1.0450364896771744
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 2)",0.0365824787958003
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 3)",1.0247502451987571
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 4)",0.0193220974967213
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,41,"(1, 0, 4)",0.0208648981168486
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,43,"(1, 0, 4)",0.0136914981036967
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 5)",1.0359880380400497
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 6)",0.0335740527994495
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 7)",1.050499955590343
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 8)",0.0253406102650363
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 9)",1.050978214037486
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 10)",0.0389536338921764
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 11)",1.038153103666169
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 12)",0.0193220962081998
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,41,"(1, 0, 12)",0.0208648987378304
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,43,"(1, 0, 12)",0.0136914981829617
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 13)",1.0268488605287331
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 14)",0.0334326797322373
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 0, 15)",1.032303404902172
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 0)",1.0471273413201263
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 1)",1.0354187819491265
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 2)",1.0339829389549011
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 3)",1.0351390251696269
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 4)",1.0339202607001483
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 5)",1.0378149933399488
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 6)",1.0295980218178615
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 7)",1.026142965609112
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 8)",1.0404764275086216
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 9)",1.0447205249529976
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 10)",1.024847543302403
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 11)",1.024554797825274
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 12)",1.0221461212901597
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 13)",1.032915906571713
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 14)",1.0396445912067198
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 1, 15)",1.0385151512048394
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 0)",0.0327483102556706
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 1)",1.0399772683488675
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 2)",0.0129954739479543
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 3)",1.030234958611734
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 4)",0.032159122974492
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 5)",1.0219475394486055
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 6)",0.0129010904844703
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 7)",1.0414161298303206
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 8)",0.0334898651432395
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 9)",1.0383738903893034
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 10)",0.0150214473647745
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 11)",1.0469065738029313
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 12)",0.0287209993291234
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 13)",1.0264333575471476
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 14)",0.0124128856861472
"(16, 32)",4,16,3,scale_offset,scale_offset,replacement,random,42,"(1, 2, 15)",1.039940872994958
